data:text/csv;charset=utf-8,0xEBfb288d442809f1BA8aa8106fcf2DdE5d82C02C,1,0,0,1638119079
0x6f7A0eD2Cb4CA507fEEC2a7F5E9f0754fAd61647,1,5,0.24349304762810756,1638122153
0xfe83B78253519dF502E6e7AD5fcC54acdCf0dd79,18,13.5,28.13506410958904,1638127545
0xb8164C9425616cdBaC04fE1a9AE4aeF93b7D87FB,2,30,5.8155414764079145,1640776457
0xd962b2e49928938E99077b740A77695799811C3C,4,114.4009,66.52926442545281,1669720944
0xB01dCfc79eeF8a12290956782C3599AE4c1939c4,4,150.95703731202198,87.78753996914861,1669721212
0x66817551BF3E84e447421e995F79723f69250650,3,1000,387.69110857432776,1653737391
0x421c386c3abA24FbbD0D21fFd0C236dD734C1c16,4,25397.407591802454,153.09427796619443,1669728293
0x0fcc4BBC7390f71e57e1dc430aa6FF2922A9f07c,17,0.000061558695653868,0.002477763447202409,1638272375
0x4047579eA6Ec6933e7125628Cc15bdD3fd9B1C91,2,0,0.000713708143072761,1640777984
0xA05318213D469A2158eA1Bce65b72Ff75bB4b9B0,3,0.000042629528675752,0.000006194124587526,1653738608
0xE8A0Cd2c31C8642E2fB1C70fa4BC40dE01d0d909,4,100029.17271155897,2114.1344547988197,1669722996
0xd207b8157f9b9Ab5c540cE2aACe75CADFB58EBCe,3,0.000006228933774401,0.000001185391458604,1653739153
0x4F105326A9ACCc9D9F8bB89D684cbE0E20e775Ad,2,0,0.000532724505325438,1640780578
0x47dEEe82EecF751eAA267a387dDb7e178bc13574,3,457.2048514640721,177.2354026785646,1653740657
0x7566c8a78148f07be48356Bb8e2A9f228cb4E516,3,212.87950175144587,82.5205760370923,1653741448
0x6E97C25ddb185Ed63023Ea08a61B86197dbB09a3,1,59.813250362621645,2.898148569471609,1638276922
0x594AB9eBa797d5A977747125912B81F4aE8536C7,2,1143.624834,221.6343405199565,1640784616
0x3960Ed181a94665f674A944ddC0e3d930Ed5225D,1,0,0.000459666409019994,1643369773
0xaD1DF18733d14a53A80Fae4C20366219fFd7a84e,1,0,0.014149586321201273,1638281343
0x12ED5071fF38EE8f839089fCdb957268091E8747,4,3267.2098534950073,212.8976972325616,1669731047
0x78a6E0AE1216001Cb00f4254349006a947fdE52F,3,0.00003824159164969,0.10904933602035792,1653747650
0xdAe141e2E082fa5B3aD2391d70693fdf2ac517a0,4,60000,482.73173515981733,1669733602
0xc1c59C6EC5D37Ef390282Cbf2Ae2908df3DBdf98,3,3435.090859306628,367.3968227921546,1653756731
0xE02ff608aF24E3C558d4b5Db84a152eeEA2645D1,4,83231.05249120368,774.0867932149939,1669741520
0x7cA53CD9DAc28A5ee821F262304dEa7880696EdD,4,10000,5811.226407914764,1669743191
0x921bA00283ea2Be5c4ca370f810Dabb1d55f6c07,3,71000.31576573002,12808.452461327208,1653759425
0xebAe34a04aD07411097D13B8845cECBd5741b239,3,0.000030605633900268,0.000004049209604256,1655240439
0xCb69987E45071B1E20c4Fcf7aA11510281f70Fd3,4,45053.99547261219,14943.297966298178,1682854231
0x9Afe297baAc02dD24F8068a93538aB0D22937c8E,2,0.000023892265346604,0.000199086302779757,1640803071
0xCb69987E45071B1E20c4Fcf7aA11510281f70Fd3,3,10000,3873.6278538812785,1653763318
0xb69ED7867CAbB5bF2D72d6F479f6E69D51613F98,3,0.000078767502248541,0.000003857578477795,1653763629
0xF2Cc670e84E346e6cFe34f2676298fF1AC928560,2,3440.4195674420343,666.3383802897865,1640803642
0xCb69987E45071B1E20c4Fcf7aA11510281f70Fd3,2,0,0.015073054370205324,1647805531
0x96EF1Ce3107453A8B05636990Af7d23C457e7624,4,59367.31310624594,483.8345656951881,1669748059
0x0fcc4BBC7390f71e57e1dc430aa6FF2922A9f07c,4,774.246618150685,424.787387250871,1669750973
0x0fcc4BBC7390f71e57e1dc430aa6FF2922A9f07c,2,0,0.000223554033484744,1640807338
0x63a90668aECd88F64f5E444490e57DC5DDFA2a2F,2,0.000010096957510086,0.000001788071730395,1640809846
0x73451ecBcAc4389e36C63628f02E2f9F939F435E,17,15.38633431810997,522.268562727629,1638305846
0x04093CEA385066ce47E3af237F272fcE694796C1,2,0.000085671241185401,0.00795494747679923,1646592436
0x7a6b93eB7dcF2F135C710e77E24f163fDd7c488A,2,0.000088685946219086,0.000024312611585442,1640812133
0x593ccc3EAE8121a8Df123fe14Fc6D706d3E3674E,3,1000,46.7505834601725,1653772800
0x4703D564C0562e5463Ae4b868E87CAa7a8B2ef8A,1,0,0.001526121158334948,1638307791
0x53C027C67186105A615dBAf24161254a2B3d02F4,2,0.000089872577005263,0.00001332296433709,1644002723
0x92a58d6E9E080CFa08b8fE377CCa5D5faF1dE7fd,4,4836.034258915827,266.4230711557339,1669763032
0x59869BA0334863b4134e8d158ecEEB2c1491f3eB,1,0,0.002064307458134696,1638313742
0x92a58d6E9E080CFa08b8fE377CCa5D5faF1dE7fd,3,813.3733992897006,29.873902980733252,1653779423
0x0b114FaDeEba02eF5e20c81C66a035f00AAA3985,2,32774,6343.882224619482,1640821789
0x149cf6D67D401BBcBe7E1A846c1915CC10bF75E6,4,22250.909663871502,745.9888404352207,1669767385
0xb03Eb3bdb5eFc3A08C19Ce61Ad72499D27065432,2,0.000010901089412679,0.000001926513315419,1640827319
0xF9C668b09C47DFB146b03f6BbC0323763Ad59b0b,3,0.000058434804654725,0.011557572660700764,1653790982
0x68f27C15076FB8068951e15ef3EC2636923e1743,4,4797,2783.158798630137,1669792364
0xCb69987E45071B1E20c4Fcf7aA11510281f70Fd3,1,0.000050740350867272,0.00611655498083967,1638823084
0x53b4320baAA20adbb16D1620310270Ed67E10521,4,5758.380062166131,807.3366074452701,1669796214
0x53b4320baAA20adbb16D1620310270Ed67E10521,1,0,0.6859606515028709,1638346719
0x1af51C0223d2896521e85Ffb7a30D2BbA7F576f2,2,1575,304.5035359589041,1640857864
0x33d27f5F998BE73b5eaC7a9d9281512dfCC5492b,2,0.000065793394732707,0.000011528332838211,1640863341
0x12dEe4fD5074c2fB933719CC5c85509e198eE669,17,0.000093583056720445,0.000327135375427923,1638364545
0xC5995b3210AA5B28aDc8e3820B9F4482b13b0fF1,1,0,2.09e-16,1638364943
